816             750          
0.000000      0.000000      0.000000      1.000000e+00  0.000000e+00   
0.000000      1.000000      0.010000      1.000000e+00  0.000000e+00   
0.000000      2.000000      0.020000      1.000000e+00  0.000000e+00   
0.000000      3.000000      0.030000      1.000000e+00  1.000000e+00   
0.000000      4.000000      0.040000      1.000000e+00  0.000000e+00   
0.000000      5.000000      0.050000      1.000000e+00  0.000000e+00   
0.000000      6.000000      0.060000      1.000000e+00  0.000000e+00   
0.000000      7.000000      0.070000      1.000000e+00  0.000000e+00   
0.000000      8.000000      0.080000      1.000000e+00  0.000000e+00   
0.000000      9.000000      0.090000      1.000000e+00  0.000000e+00   
0.000000      10.000000     0.100000      1.000000e+00  0.000000e+00   
0.000000      11.000000     0.110000      1.000000e+00  0.000000e+00   
0.000000      12.000000     0.120000      1.000000e+00  0.000000e+00   
0.000000      13.000000     0.130000      1.000000e+00  0.000000e+00   
0.000000      14.000000     0.140000      1.000000e+00  0.000000e+00   
0.000000      15.000000     0.150000      1.000000e+00  0.000000e+00   
0.000000      16.000000     0.160000      1.000000e+00  0.000000e+00   
0.000000      17.000000     0.170000      1.000000e+00  0.000000e+00   
0.000000      18.000000     0.180000      1.000000e+00  0.000000e+00   
0.000000      19.000000     0.190000      1.000000e+00  0.000000e+00   
0.000000      20.000000     0.200000      1.000000e+00  0.000000e+00   
0.000000      21.000000     0.210000      1.000000e+00  0.000000e+00   
0.000000      22.000000     0.220000      1.000000e+00  0.000000e+00   
0.000000      23.000000     0.230000      1.000000e+00  0.000000e+00   
0.000000      24.000000     0.240000      1.000000e+00  0.000000e+00   
0.000000      25.000000     0.250000      1.000000e+00  0.000000e+00   
0.000000      26.000000     0.260000      1.000000e+00  0.000000e+00   
0.000000      27.000000     0.270000      1.000000e+00  1.000000e+00   
0.000000      28.000000     0.280000      1.000000e+00  1.000000e+00   
0.000000      29.000000     0.290000      1.000000e+00  0.000000e+00   
0.000000      30.000000     0.300000      1.000000e+00  0.000000e+00   
0.000000      31.000000     0.310000      1.000000e+00  0.000000e+00   
0.000000      32.000000     0.320000      1.000000e+00  0.000000e+00   
0.000000      33.000000     0.330000      1.000000e+00  0.000000e+00   
0.000000      34.000000     0.340000      1.000000e+00  0.000000e+00   
0.000000      35.000000     0.350000      1.000000e+00  0.000000e+00   
0.000000      36.000000     0.360000      1.000000e+00  0.000000e+00   
0.000000      37.000000     0.370000      1.000000e+00  0.000000e+00   
0.000000      38.000000     0.380000      1.000000e+00  0.000000e+00   
0.000000      39.000000     0.390000      1.000000e+00  1.000000e+00   
0.000000      40.000000     0.400000      1.000000e+00  0.000000e+00   
0.000000      41.000000     0.410000      1.000000e+00  0.000000e+00   
0.000000      42.000000     0.420000      1.000000e+00  0.000000e+00   
0.000000      43.000000     0.430000      1.000000e+00  1.000000e+00   
0.000000      44.000000     0.440000      1.000000e+00  0.000000e+00   
0.000000      45.000000     0.450000      1.000000e+00  0.000000e+00   
0.000000      46.000000     0.460000      1.000000e+00  1.000000e+00   
0.000000      47.000000     0.470000      1.000000e+00  0.000000e+00   
0.000000      48.000000     0.480000      1.000000e+00  0.000000e+00   
0.000000      49.000000     0.490000      1.000000e+00  0.000000e+00   
0.000000      50.000000     0.500000      1.000000e+00  0.000000e+00   
1.000000      0.000000      0.000000      1.000000e+00  0.000000e+00   
1.000000      1.000000      0.010000      1.000000e+00  0.000000e+00   
1.000000      2.000000      0.020000      1.000000e+00  0.000000e+00   
1.000000      3.000000      0.030000      1.000000e+00  0.000000e+00   
1.000000      4.000000      0.040000      1.000000e+00  0.000000e+00   
1.000000      5.000000      0.050000      1.000000e+00  1.000000e+00   
1.000000      6.000000      0.060000      1.000000e+00  0.000000e+00   
1.000000      7.000000      0.070000      1.000000e+00  0.000000e+00   
1.000000      8.000000      0.080000      1.000000e+00  0.000000e+00   
1.000000      9.000000      0.090000      1.000000e+00  0.000000e+00   
1.000000      10.000000     0.100000      1.000000e+00  0.000000e+00   
1.000000      11.000000     0.110000      1.000000e+00  1.000000e+00   
1.000000      12.000000     0.120000      1.000000e+00  1.000000e+00   
1.000000      13.000000     0.130000      1.000000e+00  0.000000e+00   
1.000000      14.000000     0.140000      1.000000e+00  0.000000e+00   
1.000000      15.000000     0.150000      1.000000e+00  0.000000e+00   
1.000000      16.000000     0.160000      1.000000e+00  0.000000e+00   
1.000000      17.000000     0.170000      1.000000e+00  0.000000e+00   
1.000000      18.000000     0.180000      1.000000e+00  0.000000e+00   
1.000000      19.000000     0.190000      1.000000e+00  0.000000e+00   
1.000000      20.000000     0.200000      1.000000e+00  0.000000e+00   
1.000000      21.000000     0.210000      1.000000e+00  0.000000e+00   
1.000000      22.000000     0.220000      1.000000e+00  0.000000e+00   
1.000000      23.000000     0.230000      1.000000e+00  0.000000e+00   
1.000000      24.000000     0.240000      1.000000e+00  0.000000e+00   
1.000000      25.000000     0.250000      1.000000e+00  0.000000e+00   
1.000000      26.000000     0.260000      1.000000e+00  0.000000e+00   
1.000000      27.000000     0.270000      1.000000e+00  0.000000e+00   
1.000000      28.000000     0.280000      1.000000e+00  1.000000e+00   
1.000000      29.000000     0.290000      1.000000e+00  1.000000e+00   
1.000000      30.000000     0.300000      1.000000e+00  0.000000e+00   
1.000000      31.000000     0.310000      1.000000e+00  0.000000e+00   
1.000000      32.000000     0.320000      1.000000e+00  0.000000e+00   
1.000000      33.000000     0.330000      1.000000e+00  0.000000e+00   
1.000000      34.000000     0.340000      1.000000e+00  0.000000e+00   
1.000000      35.000000     0.350000      1.000000e+00  0.000000e+00   
1.000000      36.000000     0.360000      1.000000e+00  1.000000e+00   
1.000000      37.000000     0.370000      1.000000e+00  0.000000e+00   
1.000000      38.000000     0.380000      1.000000e+00  0.000000e+00   
1.000000      39.000000     0.390000      1.000000e+00  0.000000e+00   
1.000000      40.000000     0.400000      1.000000e+00  0.000000e+00   
1.000000      41.000000     0.410000      1.000000e+00  0.000000e+00   
1.000000      42.000000     0.420000      1.000000e+00  0.000000e+00   
1.000000      43.000000     0.430000      1.000000e+00  0.000000e+00   
1.000000      44.000000     0.440000      1.000000e+00  0.000000e+00   
1.000000      45.000000     0.450000      1.000000e+00  0.000000e+00   
1.000000      46.000000     0.460000      1.000000e+00  0.000000e+00   
1.000000      47.000000     0.470000      1.000000e+00  0.000000e+00   
1.000000      48.000000     0.480000      1.000000e+00  0.000000e+00   
1.000000      49.000000     0.490000      1.000000e+00  1.000000e+00   
1.000000      50.000000     0.500000      1.000000e+00  0.000000e+00   
2.000000      0.000000      0.000000      1.000000e+00  0.000000e+00   
2.000000      1.000000      0.010000      1.000000e+00  0.000000e+00   
2.000000      2.000000      0.020000      1.000000e+00  0.000000e+00   
